,sales_id,customer_id,order_date,ship_date,ship_mode,ship_to,total
1631,2193,215,2021-12-29,2022-01-04,Standard Class,74,963.92
1632,371,26,2021-12-29,2022-01-01,Second Class,515,1045.94
1633,3801,390,2021-12-29,2021-12-29,Same Day,295,1037.15
1634,991,204,2021-12-29,2021-12-29,Same Day,310,2108.99
1635,4505,372,2021-12-29,2022-01-02,Second Class,549,225.28
1636,9285,211,2021-12-29,2022-01-02,Second Class,410,1264.13
1637,3592,221,2021-12-29,2022-01-02,Second Class,356,1198.24
1638,5486,197,2021-12-30,2021-12-31,First Class,463,78.2
1639,5015,16,2021-12-30,2022-01-04,Standard Class,456,439.85
1640,9233,397,2021-12-30,2021-12-31,First Class,385,152.62
1641,8303,103,2021-12-30,2022-01-02,Second Class,181,1146.7
1642,4322,310,2021-12-30,2021-12-31,First Class,224,1784.63
1643,4504,206,2021-12-30,2022-01-06,Standard Class,72,39.57
1644,8399,207,2021-12-30,2022-01-05,Standard Class,384,2.89
1645,7395,194,2021-12-30,2022-01-04,Standard Class,18,366.37
1646,7564,176,2021-12-30,2022-01-04,Standard Class,551,700.26
1647,2790,167,2021-12-30,2022-01-05,Standard Class,453,1635.43
1648,2783,213,2021-12-30,2022-01-02,Second Class,464,11.07
1649,3400,367,2021-12-30,2022-01-05,Standard Class,620,1457.74
1650,7640,399,2021-12-30,2022-01-05,Standard Class,590,2874.55
1651,7607,200,2021-12-30,2022-01-02,Second Class,571,992.02
1652,9651,195,2021-12-30,2022-01-04,Standard Class,392,25.23
1653,5917,217,2022-01-10,2022-01-16,Standard Class,178,2248.51
1654,517,404,2022-01-13,2022-01-15,First Class,243,113.9
1655,8086,6,2022-01-15,2022-01-21,Standard Class,41,1750.75
1656,1080,413,2022-01-17,2022-01-17,Same Day,625,234.3
1657,7781,413,2022-01-18,2022-01-21,Second Class,617,922.78
1658,7867,414,2022-01-19,2022-01-24,Standard Class,535,1399.12
1659,2113,410,2022-01-19,2022-01-21,First Class,148,89.97
1660,8199,9,2022-01-19,2022-01-19,Same Day,57,356.86
1661,4129,225,2022-01-21,2022-01-25,Second Class,26,137.48
1662,934,422,2022-01-24,2022-01-24,Same Day,421,72.17
1663,142,422,2022-01-24,2022-01-24,Same Day,270,141.58
1664,7584,12,2022-01-24,2022-01-24,Same Day,564,40.32
1665,8139,13,2022-01-25,2022-01-29,Second Class,25,649.74
1666,533,228,2022-01-27,2022-01-27,Same Day,490,989.28
1667,3388,416,2022-01-27,2022-01-30,Second Class,152,819.97
1668,9381,420,2022-01-27,2022-02-01,Standard Class,454,45.36
1669,5496,13,2022-01-28,2022-01-29,First Class,480,51.75
1670,2429,423,2022-01-28,2022-01-28,Same Day,630,410.38
1671,9144,13,2022-01-28,2022-02-01,Second Class,458,1310.71
1672,5047,16,2022-01-29,2022-01-31,First Class,433,2209.14
1673,4986,7,2022-01-29,2022-01-30,First Class,318,14.94
1674,4515,407,2022-01-29,2022-01-31,First Class,593,183.23
1675,9891,403,2022-02-04,2022-02-09,Standard Class,605,35.88
1676,9034,220,2022-02-08,2022-02-08,Same Day,143,13.11
1677,716,22,2022-02-11,2022-02-18,Standard Class,474,780.58
1678,434,20,2022-02-14,2022-02-21,Standard Class,454,456.35
1679,6710,415,2022-02-16,2022-02-17,First Class,324,508.18
1680,3706,432,2022-02-16,2022-02-19,Second Class,438,1300.06
1681,2291,27,2022-02-16,2022-02-18,First Class,66,435.73
1682,6992,412,2022-02-17,2022-02-23,Standard Class,197,258.75
1683,4707,236,2022-02-18,2022-02-23,Standard Class,238,688.6
1684,9063,28,2022-02-18,2022-02-24,Standard Class,457,913.16
1685,6618,243,2022-02-19,2022-02-25,Standard Class,314,454.95
1686,4706,20,2022-02-19,2022-02-23,Second Class,558,584.28
1687,5057,418,2022-02-19,2022-02-23,Second Class,177,1268.41
1688,6968,244,2022-02-20,2022-02-20,Same Day,630,98.06
1689,8368,421,2022-02-21,2022-02-27,Standard Class,566,12.9
1690,5461,419,2022-02-21,2022-02-21,Same Day,353,1192.52
1691,2254,241,2022-02-21,2022-02-28,Standard Class,474,489.74
1692,2452,420,2022-02-21,2022-02-22,First Class,461,212.6
1693,2380,437,2022-02-22,2022-02-22,Same Day,464,5.76
1694,5289,2,2022-02-22,2022-02-28,Standard Class,123,557.66
1695,4976,19,2022-02-23,2022-03-01,Standard Class,311,34.58
1696,287,18,2022-02-23,2022-02-23,Same Day,466,363.92
1697,7499,438,2022-02-23,2022-02-23,Same Day,12,1109.34
1698,5554,439,2022-02-23,2022-02-24,First Class,497,1076.94
1699,2785,418,2022-02-24,2022-03-01,Standard Class,32,845.28
1700,3965,432,2022-02-24,2022-02-25,First Class,618,291.69
1701,5144,251,2022-02-25,2022-03-01,Second Class,81,1134.96
1702,2889,436,2022-02-25,2022-03-02,Standard Class,313,1388.29
1703,7237,250,2022-02-25,2022-03-01,Second Class,282,383.92
1704,3039,250,2022-02-27,2022-02-28,First Class,547,161.96
1705,9632,426,2022-02-27,2022-02-27,Same Day,48,45.36
1706,5155,27,2022-02-27,2022-03-03,Second Class,419,166.01
1707,5180,36,2022-02-27,2022-03-02,Second Class,603,258.25
1708,7593,245,2022-02-28,2022-03-02,First Class,406,746.71
1709,1533,424,2022-03-05,2022-03-09,Second Class,53,1880.72
1710,2157,43,2022-03-05,2022-03-11,Standard Class,168,443.49
1711,3504,440,2022-03-05,2022-03-06,First Class,481,1970.55
1712,2867,402,2022-03-06,2022-03-06,Same Day,341,2507.28
1713,2828,444,2022-03-07,2022-03-07,Same Day,463,94.53
1714,4134,21,2022-03-08,2022-03-15,Standard Class,477,163.7
1715,3954,217,2022-03-12,2022-03-15,Second Class,522,70.98
1716,3086,430,2022-03-14,2022-03-15,First Class,472,1592.85
1717,430,408,2022-03-15,2022-03-15,Same Day,445,3.78
1718,3376,217,2022-03-16,2022-03-21,Standard Class,502,71.0
1719,3506,226,2022-03-17,2022-03-18,First Class,148,125.26
1720,224,432,2022-03-18,2022-03-18,Same Day,324,856.37
1721,6587,253,2022-03-18,2022-03-18,Same Day,82,254.9
1722,8202,449,2022-03-18,2022-03-19,First Class,524,2479.92
1723,7809,44,2022-03-18,2022-03-20,First Class,548,27.24
1724,290,419,2022-03-19,2022-03-26,Standard Class,81,525.96
1725,1514,432,2022-03-19,2022-03-20,First Class,294,303.5
1726,9393,32,2022-03-19,2022-03-20,First Class,516,442.46
1727,4928,410,2022-03-19,2022-03-19,Same Day,395,172.44
1728,1153,429,2022-03-20,2022-03-27,Standard Class,285,2462.19
1729,7999,42,2022-03-20,2022-03-20,Same Day,185,132.43
1730,6826,417,2022-03-20,2022-03-20,Same Day,3,129.33
1731,9140,255,2022-03-22,2022-03-25,Second Class,382,1106.73
1732,3094,228,2022-03-22,2022-03-22,Same Day,591,220.12
1733,2404,246,2022-03-23,2022-03-25,First Class,230,75.28
1734,1364,11,2022-03-24,2022-03-27,Second Class,63,1922.61
1735,1280,404,2022-03-24,2022-03-26,First Class,560,1227.48
1736,3540,448,2022-03-24,2022-03-27,Second Class,577,81.94
1737,4037,231,2022-03-24,2022-03-29,Standard Class,387,87.92
1738,616,38,2022-03-25,2022-03-31,Standard Class,362,1705.71
1739,6080,48,2022-03-25,2022-03-30,Standard Class,97,329.6
1740,7419,247,2022-03-25,2022-03-31,Standard Class,485,4149.95
1741,1722,52,2022-03-25,2022-03-25,Same Day,135,560.7
1742,3791,452,2022-03-25,2022-04-01,Standard Class,94,275.81
1743,3133,447,2022-03-26,2022-03-29,Second Class,360,777.45
1744,6306,238,2022-03-26,2022-03-30,Second Class,114,302.5
1745,9511,29,2022-03-26,2022-03-30,Second Class,265,3441.03
1746,8034,56,2022-03-27,2022-03-31,Second Class,471,3273.74
1747,8314,244,2022-03-28,2022-03-29,First Class,196,86.28
1748,7274,255,2022-03-28,2022-04-04,Standard Class,431,674.75
1749,5031,410,2022-03-29,2022-04-02,Second Class,321,2173.48
1750,8434,48,2022-03-29,2022-03-31,First Class,151,31.68
1751,17,226,2022-03-29,2022-03-31,First Class,290,391.86
1752,2288,41,2022-03-29,2022-03-31,First Class,6,4.14
1753,9712,37,2022-03-29,2022-03-29,Same Day,426,541.97
1754,6696,245,2022-03-29,2022-04-04,Standard Class,147,1980.89
1755,8443,220,2022-03-30,2022-03-31,First Class,154,270.0
1756,1147,450,2022-03-30,2022-04-05,Standard Class,460,1626.52
1757,2948,437,2022-03-30,2022-03-30,Same Day,604,663.92
1758,5683,19,2022-03-30,2022-03-30,Same Day,336,198.08
1759,176,416,2022-03-30,2022-04-03,Second Class,231,7709.24
1760,7323,425,2022-04-05,2022-04-07,First Class,24,1155.01
1761,3903,440,2022-04-06,2022-04-06,Same Day,170,104.68
1762,5701,263,2022-04-08,2022-04-13,Standard Class,554,250.63
1763,8927,252,2022-04-08,2022-04-12,Second Class,383,364.95
1764,4698,461,2022-04-10,2022-04-16,Standard Class,462,1671.66
1765,3036,255,2022-04-10,2022-04-12,First Class,175,152.75
1766,8410,218,2022-04-11,2022-04-12,First Class,556,1313.91
1767,3474,20,2022-04-12,2022-04-19,Standard Class,121,6.93
1768,5236,446,2022-04-12,2022-04-15,Second Class,407,86.26
1769,2759,460,2022-04-12,2022-04-16,Second Class,469,123.92
1770,3284,466,2022-04-13,2022-04-15,First Class,11,9955.31
1771,7398,460,2022-04-13,2022-04-17,Second Class,215,334.82
1772,5837,5,2022-04-14,2022-04-14,Same Day,151,545.02
1773,8279,428,2022-04-15,2022-04-19,Second Class,126,525.1
1774,4695,443,2022-04-15,2022-04-17,First Class,438,13.16
1775,9528,444,2022-04-15,2022-04-18,Second Class,49,69.86
1776,8064,263,2022-04-17,2022-04-19,First Class,461,584.18
1777,808,20,2022-04-17,2022-04-21,Second Class,191,1053.26
1778,5757,47,2022-04-17,2022-04-18,First Class,493,269.83
1779,1423,67,2022-04-18,2022-04-20,First Class,501,384.58
1780,2922,424,2022-04-18,2022-04-18,Same Day,384,864.29
1781,2863,241,2022-04-18,2022-04-25,Standard Class,322,88.76
1782,14,273,2022-04-19,2022-04-26,Standard Class,361,331.66
1783,3779,258,2022-04-19,2022-04-26,Standard Class,245,573.37
1784,7371,465,2022-04-19,2022-04-19,Same Day,118,288.88
1785,9176,465,2022-04-19,2022-04-21,First Class,141,130.87
1786,1288,241,2022-04-19,2022-04-23,Second Class,525,180.17
1787,3172,76,2022-04-20,2022-04-25,Standard Class,593,15968.3
1788,4799,1,2022-04-20,2022-04-21,First Class,3,2690.97
1789,7648,78,2022-04-20,2022-04-27,Standard Class,580,212.32
1790,4429,77,2022-04-21,2022-04-22,First Class,428,3933.48
1791,5751,468,2022-04-21,2022-04-28,Standard Class,383,334.7
1792,1744,78,2022-04-21,2022-04-21,Same Day,525,729.71
1793,8665,436,2022-04-21,2022-04-21,Same Day,185,2423.65
1794,6324,424,2022-04-21,2022-04-27,Standard Class,517,2448.54
1795,8431,247,2022-04-22,2022-04-25,Second Class,563,38.08
1796,7145,247,2022-04-22,2022-04-28,Standard Class,314,916.86
1797,2717,456,2022-04-22,2022-04-25,Second Class,204,178.57
1798,5331,6,2022-04-23,2022-04-23,Same Day,590,781.52
1799,9056,49,2022-04-23,2022-04-28,Standard Class,109,228.4
1800,7589,243,2022-04-23,2022-04-23,Same Day,228,1297.89
1801,7083,80,2022-04-24,2022-05-01,Standard Class,256,1823.06
1802,2773,472,2022-04-24,2022-04-24,Same Day,347,99.99
1803,7132,458,2022-04-24,2022-04-30,Standard Class,324,3126.3
1804,9159,470,2022-04-25,2022-04-28,Second Class,352,87.65
1805,9483,250,2022-04-25,2022-05-02,Standard Class,448,13.44
1806,5056,225,2022-04-25,2022-04-25,Same Day,473,32.4
1807,951,463,2022-04-26,2022-05-02,Standard Class,313,676.28
1808,8354,259,2022-04-26,2022-04-27,First Class,201,203.06
1809,7266,222,2022-04-26,2022-04-30,Second Class,370,112.29
1810,2346,246,2022-04-26,2022-04-26,Same Day,36,768.13
1811,6174,71,2022-04-26,2022-04-30,Second Class,333,317.06
1812,5109,438,2022-04-27,2022-04-27,Same Day,200,517.03
1813,2906,64,2022-04-27,2022-05-03,Standard Class,575,338.59
1814,4130,37,2022-04-28,2022-04-30,First Class,482,350.88
1815,9384,261,2022-04-28,2022-05-03,Standard Class,180,2955.17
1816,6198,420,2022-04-28,2022-05-02,Second Class,270,12291.7
1817,6891,262,2022-04-28,2022-04-28,Same Day,64,1318.7
1818,9088,415,2022-04-29,2022-05-03,Second Class,125,175.6
1819,1838,421,2022-04-29,2022-05-02,Second Class,168,2.61
1820,3250,72,2022-04-29,2022-04-29,Same Day,177,476.95
1821,387,404,2022-04-29,2022-05-06,Standard Class,376,50.56
1822,3533,71,2022-04-29,2022-04-30,First Class,178,73.36
1823,639,80,2022-04-29,2022-05-03,Second Class,343,1742.67
1824,784,217,2022-04-30,2022-05-01,First Class,53,265.37
1825,3811,470,2022-04-30,2022-05-01,First Class,366,333.58
1826,1701,243,2022-04-30,2022-04-30,Same Day,498,45.36
1827,27,34,2022-04-30,2022-05-05,Standard Class,132,856.49
1828,8485,82,2022-05-05,2022-05-06,First Class,64,29.9
1829,8179,479,2022-05-08,2022-05-10,First Class,543,332.54
1830,265,267,2022-05-08,2022-05-12,Second Class,93,246.36
1831,9216,265,2022-05-08,2022-05-11,Second Class,555,648.88
1832,9064,483,2022-05-08,2022-05-08,Same Day,220,1789.89
1833,2520,218,2022-05-09,2022-05-12,Second Class,152,21.88
1834,1839,479,2022-05-11,2022-05-13,First Class,341,174.86
1835,7034,465,2022-05-11,2022-05-18,Standard Class,298,2861.62
1836,9703,65,2022-05-12,2022-05-12,Same Day,228,436.19
1837,1111,286,2022-05-14,2022-05-21,Standard Class,400,105.54
1838,9621,283,2022-05-14,2022-05-14,Same Day,601,911.58
1839,9918,412,2022-05-15,2022-05-18,Second Class,618,5.88
1840,6551,63,2022-05-16,2022-05-16,Same Day,254,2155.4
1841,7866,282,2022-05-16,2022-05-18,First Class,65,1828.33
1842,8849,223,2022-05-16,2022-05-18,First Class,93,142.87
1843,4565,417,2022-05-17,2022-05-19,First Class,239,1218.92
1844,5509,289,2022-05-18,2022-05-18,Same Day,165,862.06
1845,3680,12,2022-05-19,2022-05-25,Standard Class,612,103.2
1846,3269,258,2022-05-19,2022-05-19,Same Day,585,834.31
1847,6660,451,2022-05-19,2022-05-19,Same Day,363,2105.4
1848,4945,52,2022-05-19,2022-05-22,Second Class,131,51.18
1849,1516,414,2022-05-20,2022-05-20,Same Day,443,394.9
1850,2900,480,2022-05-20,2022-05-21,First Class,114,880.51
1851,1927,66,2022-05-20,2022-05-21,First Class,117,1092.56
1852,3559,30,2022-05-21,2022-05-26,Standard Class,582,462.27
1853,8598,88,2022-05-21,2022-05-21,Same Day,432,31.02
1854,2902,42,2022-05-21,2022-05-27,Standard Class,338,480.24
1855,8918,282,2022-05-21,2022-05-23,First Class,176,181.96
1856,8929,469,2022-05-21,2022-05-21,Same Day,98,222.89
1857,122,287,2022-05-21,2022-05-28,Standard Class,484,212.52
1858,5104,293,2022-05-21,2022-05-24,Second Class,369,2596.0
1859,3025,446,2022-05-21,2022-05-21,Same Day,395,2609.06
1860,8667,290,2022-05-21,2022-05-24,Second Class,139,688.58
1861,5811,405,2022-05-21,2022-05-26,Standard Class,518,28.92
1862,2570,418,2022-05-21,2022-05-24,Second Class,329,19.44
1863,7821,449,2022-05-21,2022-05-21,Same Day,416,3599.18
1864,9327,485,2022-05-21,2022-05-25,Second Class,624,23.7
1865,8705,32,2022-05-21,2022-05-24,Second Class,293,267.84
1866,5116,91,2022-05-22,2022-05-29,Standard Class,539,51.81
1867,8401,264,2022-05-22,2022-05-26,Second Class,546,61.98
1868,2199,79,2022-05-22,2022-05-22,Same Day,175,92.64
1869,3185,88,2022-05-22,2022-05-27,Standard Class,547,587.97
1870,8790,228,2022-05-22,2022-05-27,Standard Class,554,106.74
1871,158,245,2022-05-22,2022-05-27,Standard Class,436,12.96
1872,6459,488,2022-05-23,2022-05-24,First Class,471,5728.76
1873,632,94,2022-05-23,2022-05-27,Second Class,340,28.81
1874,7727,273,2022-05-23,2022-05-29,Standard Class,390,229.33
1875,1349,407,2022-05-23,2022-05-28,Standard Class,144,534.48
1876,4005,489,2022-05-24,2022-05-25,First Class,563,170.98
1877,6996,292,2022-05-24,2022-05-26,First Class,161,990.74
1878,9030,245,2022-05-24,2022-05-24,Same Day,507,1477.2
1879,4260,254,2022-05-24,2022-05-27,Second Class,297,1237.49
1880,2209,229,2022-05-25,2022-05-25,Same Day,509,269.72
1881,9796,435,2022-05-25,2022-05-29,Second Class,261,302.41
1882,3240,78,2022-05-25,2022-06-01,Standard Class,208,331.02
1883,3237,419,2022-05-25,2022-05-28,Second Class,325,940.91
1884,1976,294,2022-05-25,2022-05-30,Standard Class,164,195.96
1885,8746,474,2022-05-25,2022-05-28,Second Class,520,2608.45
1886,641,27,2022-05-26,2022-06-02,Standard Class,213,170.14
1887,7116,266,2022-05-26,2022-05-27,First Class,509,197.75
1888,3202,275,2022-05-26,2022-05-27,First Class,328,1065.15
1889,8167,453,2022-05-26,2022-05-29,Second Class,3,388.23
1890,2884,288,2022-05-26,2022-05-28,First Class,226,134.36
1891,8224,90,2022-05-26,2022-05-26,Same Day,504,28.32
1892,9859,252,2022-05-27,2022-06-02,Standard Class,371,1109.88
1893,4541,55,2022-05-27,2022-05-31,Second Class,563,1048.02
1894,9772,228,2022-05-27,2022-05-28,First Class,30,1496.01
1895,1619,418,2022-05-27,2022-06-01,Standard Class,72,123.29
1896,2991,55,2022-05-27,2022-06-03,Standard Class,435,139.16
1897,7899,39,2022-05-27,2022-05-30,Second Class,210,677.71
1898,9880,435,2022-05-28,2022-05-28,Same Day,383,43.65
1899,694,293,2022-05-28,2022-05-31,Second Class,620,94.74
1900,901,80,2022-05-28,2022-05-28,Same Day,481,615.78
1901,4829,427,2022-05-28,2022-05-28,Same Day,630,2296.51
1902,2407,288,2022-05-28,2022-06-03,Standard Class,158,871.26
1903,8396,98,2022-05-29,2022-06-01,Second Class,374,203.21
1904,2701,489,2022-05-29,2022-06-01,Second Class,458,1102.64
1905,5128,63,2022-05-29,2022-05-29,Same Day,384,715.83
1906,8169,36,2022-05-29,2022-05-29,Same Day,215,2898.99
1907,7605,465,2022-05-29,2022-05-31,First Class,58,3098.12
1908,1479,294,2022-05-29,2022-05-29,Same Day,197,32.81
1909,2593,454,2022-05-29,2022-06-01,Second Class,363,103.92
1910,7256,474,2022-05-29,2022-05-30,First Class,411,48.45
1911,6190,22,2022-05-29,2022-06-01,Second Class,123,1441.81
1912,6484,471,2022-05-30,2022-06-01,First Class,314,907.05
1913,444,433,2022-05-30,2022-05-31,First Class,625,95.04
1914,7890,250,2022-05-30,2022-06-01,First Class,212,748.32
1915,1802,459,2022-05-30,2022-05-31,First Class,151,416.88
1916,6351,54,2022-05-30,2022-06-01,First Class,265,1616.13
1917,8184,431,2022-05-30,2022-06-02,Second Class,91,118.31
1918,5097,478,2022-06-03,2022-06-05,First Class,574,105.22
1919,3259,18,2022-06-04,2022-06-05,First Class,20,787.07
1920,9133,41,2022-06-05,2022-06-07,First Class,486,280.82
1921,6842,482,2022-06-06,2022-06-06,Same Day,518,619.64
1922,8562,484,2022-06-07,2022-06-11,Second Class,348,781.76
1923,9816,404,2022-06-07,2022-06-14,Standard Class,213,59.94
1924,7935,425,2022-06-09,2022-06-15,Standard Class,308,89.85
1925,65,498,2022-06-09,2022-06-11,First Class,201,57.96
1926,5508,233,2022-06-09,2022-06-12,Second Class,539,29.7
1927,9584,60,2022-06-09,2022-06-11,First Class,173,82.57
1928,3194,232,2022-06-10,2022-06-10,Same Day,187,2246.55
1929,484,495,2022-06-10,2022-06-16,Standard Class,432,757.5
1930,2343,498,2022-06-10,2022-06-12,First Class,420,1492.64
1931,7654,253,2022-06-10,2022-06-12,First Class,26,5685.83
1932,1813,295,2022-06-11,2022-06-17,Standard Class,543,1492.31
1933,6772,462,2022-06-12,2022-06-12,Same Day,127,357.74
1934,8260,500,2022-06-12,2022-06-12,Same Day,100,241.82
1935,1292,266,2022-06-12,2022-06-19,Standard Class,329,4484.95
1936,7994,221,2022-06-13,2022-06-15,First Class,235,41.86
1937,2021,6,2022-06-13,2022-06-14,First Class,28,111.38
1938,5537,106,2022-06-13,2022-06-16,Second Class,414,51.24
1939,6286,26,2022-06-13,2022-06-13,Same Day,271,52.14
1940,178,46,2022-06-14,2022-06-21,Standard Class,49,38.28
1941,791,447,2022-06-14,2022-06-14,Same Day,602,291.9
1942,7797,265,2022-06-16,2022-06-16,Same Day,622,2962.05
1943,7017,282,2022-06-16,2022-06-20,Second Class,76,160.44
1944,7543,500,2022-06-16,2022-06-19,Second Class,75,152.25
1945,7523,109,2022-06-16,2022-06-21,Standard Class,301,93.25
1946,8703,263,2022-06-16,2022-06-23,Standard Class,230,306.23
1947,9954,416,2022-06-16,2022-06-23,Standard Class,367,748.07
1948,4102,71,2022-06-17,2022-06-18,First Class,428,193.09
1949,3127,488,2022-06-17,2022-06-21,Second Class,23,1871.5
1950,1003,484,2022-06-17,2022-06-18,First Class,100,174.82
1951,6487,467,2022-06-17,2022-06-19,First Class,1,392.4
1952,5194,72,2022-06-17,2022-06-20,Second Class,156,443.49
1953,5420,467,2022-06-17,2022-06-23,Standard Class,525,4235.81
1954,9547,472,2022-06-18,2022-06-19,First Class,393,6462.17
1955,8603,240,2022-06-18,2022-06-21,Second Class,5,1177.35
1956,175,288,2022-06-18,2022-06-22,Second Class,564,137.0
1957,7174,506,2022-06-18,2022-06-18,Same Day,405,794.29
1958,2290,244,2022-06-19,2022-06-20,First Class,286,350.61
1959,5694,464,2022-06-19,2022-06-21,First Class,499,538.98
1960,2833,478,2022-06-19,2022-06-24,Standard Class,291,265.52
1961,3788,408,2022-06-19,2022-06-26,Standard Class,105,2966.41
1962,1583,467,2022-06-19,2022-06-24,Standard Class,524,457.98
1963,609,61,2022-06-20,2022-06-27,Standard Class,377,1163.72
1964,3232,48,2022-06-20,2022-06-25,Standard Class,289,1388.18
1965,6637,460,2022-06-21,2022-06-23,First Class,359,341.06
1966,1774,506,2022-06-21,2022-06-21,Same Day,385,1262.91
1967,7028,446,2022-06-21,2022-06-27,Standard Class,425,149.49
1968,4759,64,2022-06-21,2022-06-22,First Class,581,6.48
1969,2476,63,2022-06-22,2022-06-25,Second Class,616,108.92
1970,1271,496,2022-06-22,2022-06-23,First Class,617,86.82
1971,4341,465,2022-06-22,2022-06-25,Second Class,241,1109.88
1972,8209,235,2022-06-23,2022-06-23,Same Day,222,187.87
1973,7331,247,2022-06-23,2022-06-23,Same Day,508,303.56
1974,7031,107,2022-06-23,2022-06-23,Same Day,447,84.75
1975,410,417,2022-06-23,2022-06-26,Second Class,258,519.21
1976,1215,99,2022-06-24,2022-06-28,Second Class,214,1084.91
